Test Input,LLM Output,Operator,Criteria,Auto Eval,Auto Feedback,Auto Cont,Grouped Rate,Grouped Rate (with severity),Human Eval,Tokens In,Tokens Out,Latency
how is rabies diagnosed?,"Rabies diagnosis in humans involves several steps and tests, as the disease can be difficult to diagnose based solely on symptoms, especially in its early stages. The symptoms of rabies can be similar to those of other conditions, making laboratory tests crucial for a definitive diagnosis. Here's an overview of how rabies is diagnosed:

### Before Symptoms Appear

Once symptoms appear, rabies is almost always fatal. Therefore, if there's a suspicion of exposure to rabies (e.g., through a bite from an unknown or unvaccinated animal), treatment typically begins immediately without waiting for a diagnosis. This treatment, known as post-exposure prophylaxis (PEP), can prevent the virus from causing illness.

### After Symptoms Appear

Once symptoms appear, the following methods can be used for diagnosis:

1. **Saliva Tests:** Saliva can be tested for the presence of the rabies virus using techniques like reverse transcription polymerase chain reaction (RT-PCR) to detect viral RNA.

2. **Skin Biopsies:** Samples from the skin (usually from the back of the neck) can be taken to look for rabies antigen in the cutaneous nerves at the hair follicles.

3. **Cerebrospinal Fluid (CSF) Analysis:** CSF, which surrounds the brain and spinal cord, can be tested for antibodies or viral genetic material.

4. **Neuroimaging:** While not specific for rabies, magnetic resonance imaging (MRI) can sometimes show brain abnormalities in advanced cases.

5. **Autopsy:** In cases where rabies is suspected after death, an autopsy can provide a definitive diagnosis. This involves examining the brain for rabies antigen using direct fluorescent antibody (DFA) testing.

6. **Serology:** Blood tests can be used to detect antibodies to the rabies virus, but they may not always be reliable for diagnosis, especially in unvaccinated individuals.

### Challenges in Diagnosis

Diagnosing rabies before the onset of symptoms is challenging because the virus may not be present in peripheral tissues or fluids until the disease has progressed. Moreover, the incubation period can vary widely, from a few weeks to several months, complicating the timing of tests.

### Animal Diagnosis

For animals suspected of having rabies, the DFA test on brain tissue is considered the gold standard for diagnosis. This requires euthanasia of the animal to obtain brain tissue samples.

### Importance of Early Intervention

Given the almost invariably fatal outcome once symptoms appear, the emphasis is on preventing the disease",equal_intent,"In animals, rabies is diagnosed using the direct fluorescent antibody (DFA) test, which looks for the presence of rabies virus antigens in brain tissue. In humans, several tests are required.
 
Rapid and accurate laboratory diagnosis of rabies in humans and other animals is essential for timely administration of postexposure prophylaxis. Within a few hours, a diagnostic laboratory can determine whether or not an animal is rabid and inform the responsible medical personnel. The laboratory results may save a patient from unnecessary physical and psychological trauma, and financial burdens, if the animal is not rabid.
 
In addition, laboratory identification of positive rabies cases may aid in defining current epidemiologic patterns of disease and provide appropriate information for the development of rabies control programs.
 
The nature of rabies disease dictates that laboratory tests be standardized, rapid, sensitive, specific, economical, and reliable.",1,"Both texts discuss the importance of laboratory tests in diagnosing rabies in humans and animals, emphasizing the need for rapid and accurate diagnosis to prevent the disease. They also highlight the role of these tests in guiding treatment and informing public health measures.",0.33577301811466664,1.0,1.0,,13,512,17.299933671951294
what is botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body's nerves. This toxin is produced by the bacterium Clostridium botulinum, and less commonly by strains of Clostridium butyricum and Clostridium baratii. The disease can lead to difficulty breathing, muscle paralysis, and even death if not treated promptly and effectively.

There are several forms of botulism, including:

1. **Foodborne botulism**: This occurs when someone eats food containing the botulinum toxin. Improperly canned, preserved, or fermented foods are common sources.

2. **Infant botulism**: This is the most common form of botulism in the United States. It occurs when infants ingest Clostridium botulinum spores, which then grow and produce toxin in their intestines. Honey is a known source of these spores and should not be given to children under one year of age.

3. **Wound botulism**: This happens when the bacteria infect a wound and produce toxin. It is more common among people who inject drugs.

4. **Inhalational botulism**: Though extremely rare, this form could occur after inhaling the botulinum toxin. It has been considered a potential bioterrorism threat.

5. **Iatrogenic botulism**: This can occur from the accidental overdose of botulinum toxin administered for cosmetic or medical purposes.

Symptoms of botulism can include double vision, blurred vision, drooping eyelids, slurred speech, difficulty swallowing, dry mouth, muscle weakness, and paralysis. These symptoms usually appear within 12 to 36 hours after exposure to the toxin, but the onset can range from a few hours to several days.

Treatment for botulism may include antitoxins, which can prevent the toxin from causing more harm, though they cannot reverse damage already done. In severe cases, patients might need to be on a ventilator for weeks, in addition to receiving medications and supportive care for symptoms like breathing difficulties and infections. Early diagnosis and treatment are critical for recovery.

Prevention of botulism is largely based on proper food handling, preparation, and preservation techniques, as well as avoiding giving honey to infants under one year old and seeking prompt medical care for infected wounds.",equal_intent,"Botulism is a rare but serious paralytic illness caused by a nerve toxin that is produced by the bacterium Clostridium botulinum and sometimes by strains of Clostridium butyricum and Clostridium baratii. There are five main kinds of botulism. Foodborne botulism is caused by eating foods that contain the botulinum toxin. Wound botulism is caused by toxin produced from a wound infected with Clostridium botulinum. Infant botulism is caused by consuming the spores of the botulinum bacteria, which then grow in the intestines and release toxin. Adult intestinal toxemia (adult intestinal colonization) botulism is a very rare kind of botulism that occurs among adults by the same route as infant botulism. Lastly, iatrogenic botulism can occur from accidental overdose of botulinum toxin. All forms of botulism can be fatal and are considered medical emergencies. Foodborne botulism is a public health emergency because many people can be poisoned by eating a contaminated food.",1,"Both texts describe botulism as a serious illness caused by a toxin produced by Clostridium botulinum and other strains, and they outline the different forms of botulism. The key points about the causes, forms, and severity of botulism are consistent across both texts, indicating the same intention behind them.",0.3806184639407666,1.0,1.0,,13,476,14.315740823745728
how common is botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves. It can lead to difficulty breathing, muscle paralysis, and even death. The disease is caused by toxin-producing bacteria called Clostridium botulinum. Botulism can occur in a few different forms, including foodborne botulism, infant botulism, wound botulism, and inhalational botulism, the latter being extremely rare and primarily of concern in a bioterrorism context.

As of my last update in 2023, here's a general overview of the prevalence of botulism:

1. **Foodborne botulism** is perhaps the most well-known form, often associated with improperly canned, preserved, or fermented foods. Despite its reputation, foodborne botulism is very rare, with only about 20 cases reported annually in the United States. Cases in other countries vary, with some areas having higher incidences due to traditional food practices that may not adequately prevent the growth of C. botulinum.

2. **Infant botulism** is the most common form of botulism in the United States, with about 100 to 150 cases reported annually. It occurs when infants ingest C. botulinum spores, which can then germinate, multiply, and produce toxin in their intestines. Honey is a known source of these spores, which is why it's recommended not to give honey to children under 1 year of age.

3. **Wound botulism** is rare, with fewer than 30 cases reported annually in the United States. It occurs when C. botulinum spores infect a wound and produce toxin.

4. **Inhalational botulism** has been described only in the context of laboratory accidents or as a theoretical bioterrorism threat. There are no naturally occurring cases of inhalational botulism.

Globally, the incidence of botulism can vary significantly depending on food preparation and preservation practices, healthcare infrastructure, and public health surveillance. In many parts of the world, the exact incidence is unknown due to underreporting or lack of diagnostic facilities.

Despite its rarity, botulism is considered a medical emergency due to its potential severity. Prompt diagnosis and treatment with antitoxin can be life-saving. Public health measures, including education on safe food handling and preparation practices, are key to preventing botulism.",equal_intent,"In the United States, an average of 145 cases are reported each year.Of these, approximately 15% are foodborne, 65% are infant botulism, and 20% are wound. Adult intestinal colonization and iatrogenic botulism also occur, but rarely. Outbreaks of foodborne botulism involving two or more persons occur most years and are usually caused by home-canned foods. Most wound botulism cases are associated with black-tar heroin injection, especially in California.",1,"Both texts discuss the prevalence and forms of botulism, emphasizing its rarity and the different ways it can occur, such as foodborne, infant, and wound botulism. The intention behind both texts is to inform about the types and frequency of botulism cases, despite differences in detail and focus.",0.4003209324342166,1.0,1.0,,14,496,14.68689775466919
what are the symptoms of botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves. It can lead to difficulty breathing, muscle paralysis, and even death. Botulism toxin is produced by the bacterium Clostridium botulinum. The symptoms of botulism can vary depending on the type of botulism, but generally, they include:

1. **Foodborne",equal_intent,"The classic symptoms of botulism include double vision, blurred vision, drooping eyelids, slurred speech, difficulty swallowing, dry mouth, and muscle weakness. Infants with botulism appear lethargic, feed poorly, are constipated, and have a weak cry and poor muscle tone. These are all symptoms of the muscle paralysis caused by the bacterial toxin. If untreated, these symptoms may progress to cause paralysis of the respiratory muscles, arms, legs, and trunk. In foodborne botulism, symptoms generally begin 18 to 36 hours after eating a contaminated food, but they can occur as early as 6 hours or as late as 10 days.",1,"Both texts describe the symptoms and seriousness of botulism, emphasizing its potential to cause muscle paralysis and respiratory issues. The intention behind both texts is to inform about the dangers and symptoms of botulism caused by a bacterial toxin.",0.41503814298081654,1.0,1.0,,16,80,15.261585474014282
how is botulism diagnosed?,"Botulism is a rare but serious illness caused by botulinum toxin, which is produced by the bacterium Clostridium botulinum. The diagnosis of botulism can be challenging due to the rarity of the condition and the similarity of its symptoms to those of other diseases. However, a combination of clinical evaluation and laboratory tests can help confirm the diagnosis. Here's how botulism is typically diagnosed:

1. **Clinical Evaluation**: The first step in diagnosing botulism involves a thorough medical history and physical examination. Healthcare providers look for characteristic signs and symptoms of botulism, which can include muscle weakness, difficulty swallowing, dry mouth, facial weakness, blurred or double vision, drooping eyelids, difficulty breathing, and paralysis. The onset of these symptoms typically occurs 12 to 36 hours after exposure to the toxin, but this can vary.

2. **Patient History**: Information about the patient's recent food history, exposure to home-canned or preserved foods, wound history, or use of injectable drugs can provide crucial clues. For infants, feeding history (such as honey consumption) is also relevant.

3. **Laboratory Tests**: Confirming a diagnosis of botulism involves laboratory testing of the patient's blood, stool, or vomit for the presence of botulinum toxin. In cases of wound botulism, a sample from the wound can be cultured to check for C. botulinum bacteria. For infant botulism, stool samples are commonly tested for both the toxin and the bacteria.

    - **Mouse Bioassay**: Traditionally, the mouse bioassay has been considered the gold standard for detecting botulinum toxin. This test involves injecting the suspected sample into mice and observing for symptoms of botulism.
    
    - **PCR (Polymerase Chain Reaction)**: PCR tests can detect the genes of C. botulinum in a sample, providing evidence of the bacteria's presence.
    
    - **Enzyme-Linked Immunosorbent Assay (ELISA)**: ELISA tests can detect the presence of botulinum toxin in a sample.

4. **Imaging and Other Tests**: In some cases, doctors may use imaging tests like MRI or CT scans to rule out other conditions that could cause similar symptoms. Electromyography (EMG), which measures the electrical activity of muscles, can also support a diagnosis of botulism by demonstrating characteristic patterns of muscle weakness.

It's important to note that the diagnosis of botulism",equal_intent,"Physicians may consider the diagnosis if the patient's history and physical examination suggest botulism. However, these clues are usually not enough to allow a diagnosis of botulism. Other diseases such as Guillain-Barré syndrome, stroke, and myasthenia gravis can appear similar to botulism, and special tests may be needed to exclude these other conditions. These tests may include a brain scan, spinal fluid examination, nerve conduction test (electromyography, or EMG), and a tensilon test for myasthenia gravis. Tests for botulinum toxin and for bacteria that cause botulism can be performed at some state health department laboratories and at CDC.",1,"Both texts discuss the diagnosis of botulism, emphasizing the need for clinical evaluation, patient history, and laboratory tests to confirm the diagnosis. They also mention the necessity of ruling out other conditions with similar symptoms, such as Guillain-Barré syndrome and myasthenia gravis.",0.36443320437828786,1.0,1.0,,14,512,18.018299102783203
how can botulism be treated?,"Botulism is a rare but serious illness caused by botulinum toxin, which is produced by the bacterium Clostridium botulinum. The toxin can attack the body's nerves and cause difficulty breathing, muscle paralysis, and even death if not treated promptly and properly. Treatment for botulism typically involves a combination of interventions, including:

1. **Antitoxins**: The primary treatment for botulism involves administering antitoxins, which neutralize the botulinum toxin circulating in the body. For infant botulism, a specific human botulism immune globulin (BIG-IV, trade name BabyBIG) is used. For adults and children over one year of age, equine-derived heptavalent botulism antitoxin (HBAT) is commonly used. Antitoxins can stop the progression of the disease but cannot reverse existing nerve damage.

2. **Antibiotics**: Antibiotics may be used in cases of wound botulism to help fight the bacterial infection, but they are not used for foodborne botulism as they can actually cause the bacteria to release more toxin. The choice of antibiotic depends on the specific circumstances and the healthcare provider's assessment.

3. **Supportive care**: Patients with botulism often require intensive supportive care, which can include mechanical ventilation to assist with breathing if the respiratory muscles are affected. Nutritional support and fluids may also be necessary, especially if swallowing is difficult.

4. **Surgical intervention**: In cases of wound botulism, surgery may be necessary to remove the source of the bacterial infection.

5. **Monitoring and Rehabilitation**: Continuous monitoring is essential for managing and adjusting treatments as needed. After the acute phase of the illness, patients may require physical therapy and other forms of rehabilitation to recover from paralysis and regain muscle strength.

Early diagnosis and treatment are crucial for improving the prognosis of botulism. If you suspect that you or someone else may have botulism, it's important to seek medical attention immediately. Treatment effectiveness decreases significantly as the disease progresses, so prompt action can be life-saving.",equal_intent,"The respiratory failure and paralysis that occur with severe botulism may require a patient to be on a breathing machine (ventilator) for weeks or months, plus intensive medical and nursing care. The paralysis slowly improves. Botulism can be treated with an antitoxin which blocks the action of toxin circulating in the blood. Antitoxin for infants is available from the California Department of Public Health, and antitoxin for older children and adults is available through CDC.If given before paralysis is complete, antitoxin can prevent worsening and shorten recovery time. Physicians may try to remove contaminated food still in the gut by inducing vomiting or by using enemas. Wounds should be treated, usually surgically, to remove the source of the toxin-producing bacteria followed by administration of appropriate antibiotics. Good supportive care in a hospital is the mainstay of therapy for all forms of botulism.",1,"Both texts describe botulism as a serious illness caused by botulinum toxin and outline similar treatments including antitoxins, supportive care, and surgical intervention. The key point that botulism requires prompt medical attention and specific treatments to prevent severe outcomes is consistent in both texts.",0.34692260537742636,1.0,1.0,,15,428,13.294252634048462
are there complications from botulism?,"Yes, botulism can lead to several serious complications if not treated promptly and effectively. Botulism is a rare but potentially fatal illness caused by toxins produced by the bacterium Clostridium botulinum. The disease can affect your nerves, leading to muscle weakness and paralysis. The complications from botulism can include:

1. **Respiratory Failure**: This is one of the most serious complications of botulism. The toxin can paralyze the muscles that help you breathe, leading to difficulties in breathing or respiratory failure, which might require mechanical ventilation support for an extended period.

2. **Paralysis**: Botulism toxin affects the nervous system, leading to paralysis that can spread to various parts of the body. While this paralysis is often temporary, recovery can take weeks to months, and severe cases might lead to long-term disability.

3. **Aspiration Pneumonia**: Difficulty swallowing due to muscle paralysis can cause inhalation of food, saliva, or vomit into the lungs, leading to aspiration pneumonia, a serious condition that requires prompt medical treatment.

4. **Long-term Disability**: In severe cases, the neurological damage caused by botulism can result in long-term or permanent disabilities, including persistent weakness, fatigue, and breathing problems.

5. **Death**: Without prompt and appropriate treatment, botulism can be fatal, primarily due to respiratory failure.

Early diagnosis and treatment with antitoxins can significantly reduce the risk of complications from botulism. Supportive care, including mechanical ventilation if necessary, is crucial in managing the condition and preventing serious outcomes.",equal_intent,"Botulism can result in death due to respiratory failure. However, in the past 50 years the proportion of patients with botulism who die has fallen from about 50% to 3-5%. A patient with severe botulism may require a breathing machine as well as intensive medical and nursing care for several months, and some patients die from infections or other problems related to remaining paralyzed for weeks or months. Patients who survive an episode of botulism poisoning may have fatigue and shortness of breath for years and long-term therapy may be needed to aid recovery.",1,"Both texts discuss the severe complications of botulism, including respiratory failure, long-term disability, and the potential for death. They emphasize the need for prompt treatment and supportive care to manage the condition and reduce fatality rates.",0.3618897493233052,1.0,1.0,,15,322,7.967121601104736
how can botulism be prevented?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves and can lead to difficulty breathing, muscle paralysis, and even death. It is most commonly produced by Clostridium botulinum bacteria. Preventing botulism involves taking steps to avoid exposure to the toxin, particularly through food sources. Here are several key measures to prevent botulism:

### Food Preparation and Preservation

1. **Proper Canning Techniques**: Use pressure canning for low-acid foods like vegetables, meats, poultry, and seafood. Follow the U.S. Department of Agriculture (USDA) guidelines for home canning to ensure safety.

2. **Boiling Home-Canned Foods**: Boil home-canned foods for 10 minutes before eating to kill any toxins that might be present. This is especially important if you're unsure about the safety of the canning process.

3. **Refrigeration**: Keep oils infused with garlic or herbs, as well as baked potatoes wrapped in aluminum foil, refrigerated to prevent the growth of C. botulinum bacteria.

4. **Avoiding Certain Foods for Infants**: Do not give honey or corn syrup to infants under 1 year old, as these can contain spores of C. botulinum.

5. **Inspecting Commercial Foods**: Do not use bulging, leaking, or damaged cans or jars. Also, avoid consuming foods from containers that spurt liquid or foam when opened, as this can be a sign of gas produced by bacteria.

### Wound Botulism Prevention

1. **Prompt Wound Care**: Clean all wounds thoroughly. Seek medical attention for deep or infected wounds, especially if they were caused by substances that could be contaminated.

2. **Avoid Injecting Drugs**: Illicit drug use, particularly when injecting substances, can increase the risk of wound botulism. Avoiding drug use or seeking help for substance abuse can reduce this risk.

### Infant Botulism Prevention

1. **Breastfeeding**: While not a guarantee against botulism, breastfeeding can offer some protection against many infections.

2. **Environmental Awareness**: Be aware of the environments where C. botulinum spores are found, such as soil, and try to limit an infant's exposure to these environments.

### General Hygiene

1. **Handwashing**: Regular and thorough handwashing can help prevent the spread of all types of infections, including those that could lead to botulism.

By following these guidelines, the risk of bot",equal_intent,"Many cases of botulism are preventable. Foodborne botulism has often been from home-canned foods with low acid content, such as asparagus, green beans, beets and corn and is caused by failure to follow proper canning methods. However, seemingly unlikely or unusual sources are found every decade, with the common problem of improper handling during manufacture, at retail, or by consumers; some examples are chopped garlic in oil, canned cheese sauce, chile peppers, tomatoes, carrot juice, and baked potatoes wrapped in foil. In Alaska, foodborne botulism is caused by fermented fish and other aquatic game foods. Persons who do home canning should follow strict hygienic procedures to reduce contamination of foods, and carefully follow instructions on safe home canning including the use of pressure canners/cookers as recommended through county extension services or from the US Department of Agriculture. Oils infused with garlic or herbs should be refrigerated. Potatoes which have been baked while wrapped in aluminum foil should be kept hot until served or refrigerated. Because the botulinum toxin is destroyed by high temperatures, persons who eat home-canned foods should consider boiling the food for 10 minutes before eating it to ensure safety. Wound botulism can be prevented by promptly seeking medical care for infected wounds and by not using injectable street drugs. Most infant botulism cases cannot be prevented because the bacteria that causes this disease is in soil and dust.  The bacteria can be found inside homes on floors, carpet, and countertops even after cleaning.  Honey can contain the bacteria that causes infant botulism so, children less than 12 months old should not be fed honey. Honey is safe for persons 1 year of age and older.",1,"Both texts emphasize the prevention of botulism through proper food handling, canning techniques, and avoiding certain foods for infants. They also mention the importance of wound care and avoiding drug use to prevent wound botulism, indicating the same intention behind them.",0.16368962330462813,1.0,1.0,,15,512,16.512601137161255
what are public health agencies doing to prevent or control botulism?,"Public health agencies around the world are actively involved in preventing and controlling botulism, a rare but potentially fatal illness caused by botulinum toxin. The strategies employed by these agencies are multifaceted, focusing on surveillance, education, regulation, and response. Here's an overview of the key measures:

### 1. Surveillance and Reporting
- **Monitoring and Surveillance:** Public health agencies maintain surveillance systems to monitor cases of botulism. This includes tracking outbreaks and individual cases to identify sources and prevent further spread.
- **Mandatory Reporting:** Healthcare providers are required to report suspected or confirmed cases of botulism to public health authorities. This allows for rapid response and investigation.

### 2. Education and Outreach
- **Public Education:** Agencies provide educational resources to the public on how to prevent botulism, focusing on safe food handling, preparation, and storage practices. This is particularly important for home-canned foods, which are a common source of botulism.
- **Training for Professionals:** Training programs for healthcare providers, food industry workers, and public health professionals are conducted to ensure they are equipped to prevent, recognize, and respond to botulism cases.

### 3. Regulation and Inspection
- **Food Safety Regulations:** Public health agencies enforce food safety standards and regulations to prevent contamination during food production, processing, and distribution. This includes inspecting commercial food facilities and enforcing proper canning and processing methods.
- **Import and Export Controls:** Regulations are also in place to ensure that imported foods meet the safety standards of the receiving country to prevent the introduction of botulism through food products.

### 4. Response and Management
- **Outbreak Response:** In the event of a botulism outbreak, public health agencies coordinate a rapid response, which includes identifying the source, recalling contaminated products, and providing information to the public.
- **Treatment and Antitoxins:** Public health agencies maintain a supply of botulism antitoxin, which is used to treat patients diagnosed with botulism. Quick administration of antitoxin can be critical in reducing the severity of the illness.

### 5. Research and Development
- **Supporting Research:** Agencies support research into better ways to detect, prevent, and treat botulism. This includes developing more effective vaccines, antitoxins, and food safety technologies.

### 6. International Collaboration
- **Global Health Security:** Public health agencies collaborate with international partners, such as the World Health Organization (WHO) and the Centers for Disease Control",equal_intent,"Public education about botulism prevention is an ongoing activity. Information about safe canning is widely available for consumers. Persons in state health departments and at CDC are knowledgeable about botulism and available to consult with physicians 24 hours a day. If antitoxin is needed to treat a patient, it can be quickly delivered to a physician anywhere in the country. Suspected outbreaks of botulism are quickly investigated, and if they involve a commercial product, the appropriate control measures are coordinated among public health and regulatory agencies. Physicians should immediately report suspected cases of botulism to their state health department.
                
For information and quidelines on canning foods at home: USDA Home Canning Guide",1,"Both texts emphasize the importance of public health agencies in preventing and controlling botulism through surveillance, education, regulation, and response. They highlight the need for public education, mandatory reporting, and the availability of antitoxins, indicating the same overall intention behind them.",0.3593313719705171,1.0,1.0,,21,512,18.260457277297974
Who is at risk for Marburg hemorrhagic fever (Marburg HF)? ?,"Marburg hemorrhagic fever (Marburg HF) is a rare but severe viral hemorrhagic fever which affects both humans and non-human primates. It is caused by the Marburg virus, a member of the filovirus family which also includes the Ebola virus. The risk of Marburg HF can be categorized into several groups based on exposure and geographical factors:

1. **People Living in or Traveling to Endemic Areas**: The risk is higher for individuals residing in or visiting areas where the Marburg virus is known to be present. Historically, outbreaks have occurred in several African countries including Uganda, Kenya, the Democratic Republic of Congo, Angola, and South Africa. People traveling to these regions may be at risk, especially if they visit caves or mines inhabited by Rousettus bats, which are natural hosts of the virus.

2. **Healthcare Workers**: Healthcare workers are at significant risk if they care for infected patients without proper infection control measures. The virus is transmitted through direct contact with the blood, secretions, organs, or other bodily fluids of infected persons, or through surfaces and materials contaminated with these fluids. Healthcare workers in endemic regions or those treating imported cases of Marburg HF need to follow strict infection control protocols to avoid infection.

3. **Laboratory Personnel**: Researchers or laboratory workers handling live Marburg virus or infected samples without appropriate biosafety measures are at risk. This includes individuals working in virology labs and those involved in diagnostic testing of suspected Marburg HF cases.

4. **Family Members and Close Contacts**: Family members and others in close contact with infected individuals are at risk due to direct exposure to infectious materials. This includes those involved in the care of sick persons at home or participating in traditional funeral rites that involve direct contact with the body of the deceased.

5. **Miners and Cave Workers**: Individuals working in mines or caves in endemic areas may be exposed to the natural reservoir of the virus, potentially coming into contact with infected bats or their droppings.

Preventive measures, including avoiding contact with bats in endemic areas, using appropriate personal protective equipment (PPE) when caring for infected individuals, and implementing strict infection control procedures in healthcare settings, are crucial to minimize the risk of Marburg HF. Awareness and education about the risk factors and transmission routes of the Marburg virus are also key components in preventing infection and controlling outbreaks.",equal_intent,"People who have close contact with African fruit bats, humans patients, or non-human primates infected with Marburg virus are at risk. 
                
Historically, the people at highest risk include family members and hospital staff who care for patients infected with Marburg virus and have not used proper barrier nursing techniques. Particular occupations, such as veterinarians and laboratory or quarantine facility workers who handle non-human primates from Africa, may also be at increased risk of exposure to Marburg virus. 
                
Exposure risk can be higher for travelers visiting endemic regions in Africa, including Uganda and other parts of central Africa, and have contact with fruit bats, or enter caves or mines inhabited by fruit bats.",1,"Both texts convey that Marburg hemorrhagic fever is a risk for people in close contact with infected individuals, healthcare workers, laboratory personnel, and those in endemic areas, particularly around bats. The key points about the risk groups and preventive measures are consistent across both texts.",0.20414930299414938,1.0,1.0,,23,478,33.8699254989624
What are the symptoms of Marburg hemorrhagic fever (Marburg HF) ?,"Marburg hemorrhagic fever (Marburg HF) is a rare but severe and often fatal disease caused by the Marburg virus, which belongs to the same family as the virus that causes Ebola virus disease. The symptoms of Marburg HF can be sudden and severe. They typically begin to appear within 5 to 10 days after infection, but the incubation period can range from 2 to 21 days. The symptoms include:

1. **High fever** - This is often one of the first signs of the illness.
2. **Severe headache** - The headache is usually described as intense.
3. **Muscle aches and pains** - The body aches can be severe and debilitating.
4. **Malaise** - A general feeling of discomfort or uneasiness.
5. **Abdominal pain and cramping** - Digestive symptoms can also include nausea and vomiting.
6. **Diarrhea** - This can be severe and may lead to dehydration.
7. **Severe hemorrhagic manifestations** - In the later stages, patients may develop bleeding from the gums, nose, and internal organs. However, not all patients experience overt bleeding.
8. **Jaundice** - Yellowing of the skin and eyes, indicating liver involvement.
9. **Pancreatitis** - Inflammation of the pancreas.
10. **Weight loss** - Due to nausea, vomiting, and loss of appetite.
11. **Delirium, confusion, or other neurological changes** - These can occur as the disease progresses.
12. **Multi-organ dysfunction** - This can include liver failure, renal failure, and in severe cases, shock and multi-organ failure, leading to death.

It's important to note that early symptoms of Marburg HF are non-specific and can be similar to those of other infectious diseases, making early diagnosis challenging. Laboratory tests are required to confirm the presence of Marburg virus. Treatment focuses on supportive care to manage symptoms and complications, as there is no specific antiviral treatment approved for Marburg HF. Maintaining hydration, treating specific symptoms, and sometimes using experimental treatments under specific conditions are part of the management strategies.",equal_intent,"After an incubation period of 5-10 days, symptom onset is sudden and marked by fever, chills, headache, and myalgia. Around the fifth day after the onset of symptoms, a maculopapular rash, most prominent on the trunk (chest, back, stomach), may occur. Nausea, vomiting, chest pain, a sore throat, abdominal pain, and diarrhea may then appear. Symptoms become increasingly severe and can include jaundice, inflammation of the pancreas, severe weight loss, delirium, shock, liver failure, massive hemorrhaging, and multi-organ dysfunction. 
 
Because many of the signs and symptoms of Marburg hemorrhagic fever are similar to those of other infectious diseases such as malaria or typhoid fever, clinical diagnosis of the disease can be difficult, especially if only a single case is involved. 
 
The case-fatality rate for Marburg hemorrhagic fever is between 23-90%. For a complete listing of the case fatality rates for previous outbreaks, please see the History of Outbreaks table",1,"Both texts describe the symptoms, severity, and diagnostic challenges of Marburg hemorrhagic fever, emphasizing its high fatality rate and the need for supportive care. The intention behind both texts is to inform about the disease's symptoms and severity, despite minor differences in detail and wording.",0.18260791836157883,1.0,1.0,,23,442,8.605754375457764
How to diagnose Marburg hemorrhagic fever (Marburg HF) ?,"Diagnosing Marburg hemorrhagic fever (Marburg HF) is challenging, especially early in the disease, because the initial symptoms are similar to those of many other infectious diseases, such as malaria, typhoid fever, and other viral hemorrhagic fevers. A definitive diagnosis requires laboratory testing. Here are the primary methods used to diagnose Marburg HF:

1. **Polymerase Chain Reaction (PCR):** This is a molecular technique used to detect the genetic material of the Marburg virus in blood or tissue samples. PCR is most effective when performed within a few days after symptoms begin.

2. **Antigen-capture enzyme-linked immunosorbent assay (ELISA):** This test detects antigens (specific parts of the virus) in the blood of infected individuals. It can provide early diagnosis shortly after symptoms begin.

3. **Serology:** Tests that detect antibodies against the Marburg virus in the blood can be used for diagnosis later in the disease course or for identifying past infections. IgM and IgG antibodies can be detected through ELISA tests. IgM antibodies are usually detectable within days of symptom onset and indicate a recent infection, while IgG antibodies appear later and persist for years, indicating past infection.

4. **Virus isolation:** This involves growing the virus from a sample (such as blood) in cell cultures. This method is more time-consuming and requires high biosafety level laboratories (BSL-4) due to the high risk of infection to laboratory personnel.

5. **Electron microscopy:** This can be used for identifying viral particles in tissue samples, but it is less commonly used for diagnosis due to the need for highly specialized equipment and expertise.

6. **Reverse transcription polymerase chain reaction (RT-PCR):** This is another molecular technique that converts RNA into DNA before amplifying specific DNA targets to detect the virus. It is highly sensitive and specific for identifying Marburg virus RNA.

Because Marburg virus can be highly infectious, and the disease has a high mortality rate, samples from suspected cases are handled under maximum biological containment conditions. It's crucial for healthcare providers to notify appropriate health authorities immediately if Marburg HF is suspected, to ensure proper diagnostic testing, patient care, and implementation of control measures to prevent the spread of the disease.",equal_intent,"Many of the signs and symptoms of Marburg hemorrhagic fever are similar to those of other more frequent infectious diseases, such as malaria or typhoid fever, making diagnosis of the disease difficult. This is especially true if only a single case is involved. 
 
However, if a person has the early symptoms of Marburg HF and there is reason to believe that Marburg HF should be considered, the patient should be isolated and public health professionals notified. Samples from the patient can then be collected and tested to confirm infection. 
 
Antigen-capture enzyme-linked immunosorbent assay (ELISA) testing, polymerase chain reaction (PCR), and IgM-capture ELISA can be used to confirm a case of Marburg HF within a few days of symptom onset. Virus isolation may also be performed but should only be done in a high containment laboratory with good laboratory practices. The IgG-capture ELISA is appropriate for testing persons later in the course of disease or after recovery. In deceased patients, immunohistochemistry, virus isolation, or PCR of blood or tissue specimens may be used to diagnose Marburg HF retrospectively.",1,"Both texts describe the difficulty in diagnosing Marburg hemorrhagic fever due to its similarity to other diseases and outline various diagnostic methods such as PCR, ELISA, and virus isolation. The intention behind both texts is to inform about the diagnostic challenges and methods for Marburg HF, despite minor differences in detail and wording.",0.12586277338716065,1.0,1.0,,21,461,9.762243270874023
