Test Input,LLM Output,Operator,Criteria,Auto Eval,Auto Feedback,Auto Cont,Grouped Rate,Grouped Rate (with severity),Human Eval,Tokens In,Tokens Out,Latency
what is botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body's nerves. This toxin is produced by the bacterium Clostridium botulinum, and less commonly by strains of Clostridium butyricum and Clostridium baratii. The disease can lead to difficulty breathing, muscle paralysis, and even death if not treated promptly and properly.

There are several forms of botulism, including:

1. **Foodborne botulism**: This occurs when a person ingests food containing the botulinum toxin. Improperly canned, preserved, or fermented foods are common sources.

2. **Infant botulism**: This is the most common form of botulism in the United States. It occurs when infants ingest Clostridium botulinum spores, which then grow and produce toxin in the intestines. Honey is a known source of these spores and should not be given to children under one year of age.

3. **Wound botulism**: This form results from a wound infected with Clostridium botulinum that produces the toxin. It is more common among intravenous drug users.

4. **Inhalational botulism**: Though extremely rare, this form could occur following inhalation of the botulinum toxin. It has been considered a potential bioterrorism threat.

5. **Iatrogenic botulism**: This can occur from the accidental overdose of botulinum toxin administered for cosmetic or medical purposes.

Symptoms of botulism can include double vision, blurred vision, drooping eyelids, slurred speech, difficulty swallowing, dry mouth, muscle weakness, and paralysis. These symptoms can lead to severe respiratory failure if untreated. Treatment often involves administration of antitoxins and, in severe cases, mechanical ventilation to support breathing.

Prevention of botulism is largely based on proper food handling, preparation, and preservation techniques, as well as ensuring that infants do not consume honey or other potential sources of Clostridium botulinum spores.",equal_intent,"Botulism is a rare but serious paralytic illness caused by a nerve toxin that is produced by the bacterium Clostridium botulinum and sometimes by strains of Clostridium butyricum and Clostridium baratii. There are five main kinds of botulism. Foodborne botulism is caused by eating foods that contain the botulinum toxin. Wound botulism is caused by toxin produced from a wound infected with Clostridium botulinum. Infant botulism is caused by consuming the spores of the botulinum bacteria, which then grow in the intestines and release toxin. Adult intestinal toxemia (adult intestinal colonization) botulism is a very rare kind of botulism that occurs among adults by the same route as infant botulism. Lastly, iatrogenic botulism can occur from accidental overdose of botulinum toxin. All forms of botulism can be fatal and are considered medical emergencies. Foodborne botulism is a public health emergency because many people can be poisoned by eating a contaminated food.",1,"Both texts describe botulism as a serious illness caused by a toxin produced by Clostridium botulinum and other strains, and they outline the different forms of botulism. The key points about the causes, forms, and severity of botulism are consistent across both texts, indicating the same intention behind them.",0.3806184639407666,1.0,1.0,,13,422,14.187712669372559
how common is botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves. It can lead to difficulty breathing, muscle paralysis, and even death. The disease is caused by toxin-producing bacteria called Clostridium botulinum. Botulism can occur in a few different forms, including foodborne botulism, infant botulism, wound botulism, and inhalational botulism, the latter being a result of bioterrorism or laboratory accidents rather than a natural occurrence.

Foodborne botulism is perhaps the most well-known form, resulting from eating foods that contain the botulinum toxin. It is very rare, with only about 20-30 cases reported annually in the United States, according to the Centers for Disease Control and Prevention (CDC). Most cases of foodborne botulism in adults are associated with improperly canned, preserved, or fermented foods at home.

Infant botulism is the most common form of botulism. It occurs when infants ingest Clostridium botulinum spores, which can be found in soil or dust, and these spores then grow and produce toxin in the intestines. The CDC reports about 100 cases of infant botulism annually in the United States.

Wound botulism is also rare and occurs when the bacteria infect a wound and produce toxin. There are typically fewer than 20 cases of wound botulism reported annually in the United States.

Overall, botulism is considered very rare, especially in developed countries where food safety standards and medical care are more advanced. However, because of its severity, it is treated as a medical emergency when it does occur. Preventive measures, particularly proper food handling, preservation, and preparation practices, are key to avoiding botulism.",equal_intent,"In the United States, an average of 145 cases are reported each year.Of these, approximately 15% are foodborne, 65% are infant botulism, and 20% are wound. Adult intestinal colonization and iatrogenic botulism also occur, but rarely. Outbreaks of foodborne botulism involving two or more persons occur most years and are usually caused by home-canned foods. Most wound botulism cases are associated with black-tar heroin injection, especially in California.",1,"Both texts discuss the different forms of botulism and their prevalence in the United States, emphasizing the rarity and severity of the disease. The key point that botulism is a serious but rare illness caused by a toxin is consistent in both texts, despite differences in specific details and statistics provided.",0.33633025577789055,1.0,1.0,,14,364,8.813366889953613
what are the symptoms of botulism?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves. It can lead to difficulty breathing, muscle paralysis, and even death. Botulism toxin is produced by the bacterium Clostridium botulinum. The symptoms of botulism can vary depending on the type of botulism, but generally, they include:

1. **Foodborne",equal_intent,"The classic symptoms of botulism include double vision, blurred vision, drooping eyelids, slurred speech, difficulty swallowing, dry mouth, and muscle weakness. Infants with botulism appear lethargic, feed poorly, are constipated, and have a weak cry and poor muscle tone. These are all symptoms of the muscle paralysis caused by the bacterial toxin. If untreated, these symptoms may progress to cause paralysis of the respiratory muscles, arms, legs, and trunk. In foodborne botulism, symptoms generally begin 18 to 36 hours after eating a contaminated food, but they can occur as early as 6 hours or as late as 10 days.",1,"Both texts describe the symptoms and seriousness of botulism, emphasizing its potential to cause muscle paralysis and respiratory issues. The intention behind both texts is to inform about the dangers and symptoms of botulism caused by a bacterial toxin.",0.41503814298081654,1.0,1.0,,16,80,10.958595514297485
how is botulism diagnosed?,"Botulism is a rare but serious illness caused by botulinum toxin, which is produced by the bacterium Clostridium botulinum. The diagnosis of botulism can be challenging due to its rarity and the similarity of its symptoms to other conditions. However, a combination of clinical assessment and laboratory tests can help confirm the diagnosis. Here's how botulism is typically diagnosed:

1. **Clinical Assessment**: The initial step involves a thorough medical history and physical examination. Healthcare providers look for symptoms typical of botulism, such as muscle weakness, difficulty swallowing, double vision, drooping eyelids, and difficulty breathing. The onset of these symptoms in relation to food consumption or wound appearance can provide crucial clues.

2. **Patient History**: Information about the patient's recent food intake (especially home-canned foods, preserved or fermented foods), exposure to contaminated environments, or wounds can help in suspecting botulism.

3. **Neurological Examination**: Since botulism affects the nervous system, a detailed neurological exam can help identify characteristic signs of the disease.

4. **Laboratory Tests**: Confirmatory diagnosis of botulism involves laboratory testing of the patient's samples. These tests can detect the presence of botulinum toxin or the bacterium itself.
   - **Mouse Bioassay**: Historically considered the gold standard, this test involves injecting the patient's serum, stool, or suspected food into mice and observing for symptoms of botulism. If the mice show symptoms, it indicates the presence of botulinum toxin.
   - **Culture**: Attempting to culture Clostridium botulinum from stool, wound swabs, or food samples can provide evidence of the source of the toxin.
   - **PCR (Polymerase Chain Reaction)**: This method can detect the genes of Clostridium botulinum in clinical specimens.
   - **Enzyme-Linked Immunosorbent Assay (ELISA)**: This test can detect botulinum toxin in serum, stool, or food samples.

5. **Imaging and Other Tests**: In some cases, imaging studies like MRI or CT scans may be used to rule out other conditions. Electromyography (EMG) can also be helpful in diagnosing botulism by showing characteristic patterns of nerve and muscle dysfunction.

It's important to note that the diagnosis of botulism can be urgent due to the potential for rapid progression of symptoms, leading to respiratory failure and death if not treated promptly. Therefore,",equal_intent,"Physicians may consider the diagnosis if the patient's history and physical examination suggest botulism. However, these clues are usually not enough to allow a diagnosis of botulism. Other diseases such as Guillain-Barré syndrome, stroke, and myasthenia gravis can appear similar to botulism, and special tests may be needed to exclude these other conditions. These tests may include a brain scan, spinal fluid examination, nerve conduction test (electromyography, or EMG), and a tensilon test for myasthenia gravis. Tests for botulinum toxin and for bacteria that cause botulism can be performed at some state health department laboratories and at CDC.",1,"Both texts discuss the diagnosis of botulism, emphasizing the need for clinical assessment and laboratory tests to confirm the condition. They also mention the similarity of botulism symptoms to other diseases and the necessity of special tests to rule out these conditions.",0.4256885463229082,1.0,1.0,,14,512,17.51549530029297
how can botulism be treated?,"Botulism is a rare but serious illness caused by botulinum toxin, which is produced by the bacterium Clostridium botulinum. The toxin can attack the body's nerves and cause difficulty breathing, muscle paralysis, and even death if not treated promptly and effectively. Treatment for botulism typically involves a combination of interventions, including:

1. **Antitoxins**: The primary treatment for botulism involves administering antitoxins, which can neutralize the botulinum toxin circulating in the bloodstream. For infant botulism, a specific human botulism immune globulin (BIG-IV, trade name BabyBIG) is used. For adults and children over one year of age, equine-derived heptavalent botulinum antitoxin (HBAT) is used. Antitoxins cannot reverse nerve damage but can stop the toxin from causing further harm.

2. **Supportive care**: Patients with botulism often require supportive care, which may include mechanical ventilation to assist with breathing if the respiratory muscles are affected. Other supportive measures might include intravenous fluids, nutrition support, and monitoring for complications.

3. **Antibiotics**: Antibiotics may be used in cases of wound botulism to help eliminate the bacteria from the wound site. However, antibiotics are not used for foodborne or infant botulism because they can release more toxin from the bacteria into the body.

4. **Surgical intervention**: In cases of wound botulism, surgical removal of the source of the bacteria (i.e., debridement of the infected wound) may be necessary.

5. **Gut decontamination**: For some cases, especially if diagnosed early, measures to remove contaminated food from the gut, such as induced vomiting or enemas, might be considered to prevent further absorption of the toxin.

Early diagnosis and treatment are crucial for improving the prognosis of botulism. Without treatment, botulism can lead to severe complications, including long-term neurological issues and death. However, with prompt and appropriate care, many patients recover fully. Recovery from botulism can be slow, often taking weeks to months, as the nerves affected by the toxin need time to regenerate.",equal_intent,"The respiratory failure and paralysis that occur with severe botulism may require a patient to be on a breathing machine (ventilator) for weeks or months, plus intensive medical and nursing care. The paralysis slowly improves. Botulism can be treated with an antitoxin which blocks the action of toxin circulating in the blood. Antitoxin for infants is available from the California Department of Public Health, and antitoxin for older children and adults is available through CDC.If given before paralysis is complete, antitoxin can prevent worsening and shorten recovery time. Physicians may try to remove contaminated food still in the gut by inducing vomiting or by using enemas. Wounds should be treated, usually surgically, to remove the source of the toxin-producing bacteria followed by administration of appropriate antibiotics. Good supportive care in a hospital is the mainstay of therapy for all forms of botulism.",1,"Both texts describe botulism, its symptoms, and the treatments available, including antitoxins, supportive care, and surgical interventions. The key points about the seriousness of the illness and the importance of early treatment are consistent in both texts.",0.4180225157509666,1.0,1.0,,15,450,12.722955226898193
are there complications from botulism?,"Yes, botulism can lead to several serious complications if not treated promptly and effectively. Botulism is a rare but potentially fatal illness caused by toxins produced by the bacterium Clostridium botulinum. The disease can affect your nerves, leading to muscle weakness and paralysis. The complications from botulism can include:

1. **Respiratory Failure**: This is one of the most serious complications of botulism. The toxin can paralyze the muscles that help you breathe, leading to difficulties in breathing or respiratory failure, which might require mechanical ventilation for weeks or months.

2. **Paralysis**: Botulism toxin affects the nervous system, leading to paralysis that can spread to various parts of the body. While the paralysis is usually temporary, recovery can take weeks to months, and in severe cases, some muscle weakness may persist.

3. **Aspiration Pneumonia**: Difficulty swallowing due to muscle paralysis can cause inhalation of food, saliva, or vomit into the lungs, leading to aspiration pneumonia, a serious condition that requires prompt medical treatment.

4. **Long-term Disability**: In severe cases, botulism can lead to long-term disability with persistent weakness and fatigue.

5. **Death**: If left untreated, the complications from botulism can be fatal, primarily due to respiratory failure.

Early diagnosis and treatment with antitoxins can significantly reduce the risk of severe complications and improve the chances of a full recovery. Treatment may also include supportive care, such as mechanical ventilation to assist breathing, and rehabilitation to address muscle weakness and mobility issues.",equal_intent,"Botulism can result in death due to respiratory failure. However, in the past 50 years the proportion of patients with botulism who die has fallen from about 50% to 3-5%. A patient with severe botulism may require a breathing machine as well as intensive medical and nursing care for several months, and some patients die from infections or other problems related to remaining paralyzed for weeks or months. Patients who survive an episode of botulism poisoning may have fatigue and shortness of breath for years and long-term therapy may be needed to aid recovery.",1,"Both texts discuss the severe complications of botulism, including respiratory failure, long-term disability, and the potential for death. They emphasize the need for intensive medical care and the possibility of long-term effects, indicating the same intention behind them.",0.3879739504162728,1.0,1.0,,15,320,11.562820196151733
how can botulism be prevented?,"Botulism is a rare but serious illness caused by a toxin that attacks the body’s nerves. It can lead to difficulty breathing, muscle paralysis, and even death. Botulism is most often associated with eating improperly processed canned foods but can also occur from other sources. Here are several ways to prevent botulism:

### 1. **Proper Food Preservation and Canning**

- **Follow Safe Canning Practices:** Use pressure canning for low-acid foods like vegetables, meats, poultry, and seafood. High-acid foods like fruits and tomatoes can be processed using a water bath canner, but it's crucial to add acid (lemon juice or vinegar) to ensure safety.
- **Use Current, Tested Recipes:** Follow recipes and canning guidelines from reliable sources, such as the National Center for Home Food Preservation, to ensure they are up-to-date with safety standards.
- **Avoid Altering Recipes:** When canning, do not deviate from the specified ingredients, proportions, or processing times, as this can affect the acidity and safety of the canned goods.

### 2. **Proper Food Handling**

- **Refrigerate Foods Promptly:** Store perishable foods, cooked foods, and leftovers in the refrigerator within two hours of preparation to slow the growth of bacteria.
- **Cook Foods Thoroughly:** Ensure that foods, especially canned foods that have been home-canned, are cooked thoroughly before eating to destroy any botulinum toxin.

### 3. **Be Cautious with Home-canned Foods**

- **Inspect Cans Before Use:** Do not use cans that are bulging, leaking, rusting, or have a foul odor, as these are signs of possible contamination.
- **Boil Home-canned Foods:** Boil home-canned foods for 10 minutes before eating to inactivate botulinum toxin.

### 4. **Infant Botulism Prevention**

- **Avoid Honey for Infants:** Do not give honey to children under 1 year old, as it can contain spores of Clostridium botulinum, which can grow in the intestines of infants and produce toxin.

### 5. **Wound Botulism Prevention**

- **Practice Good Wound Care:** Clean all wounds thoroughly and seek medical attention for deep or infected wounds. Avoid using injectable street drugs, as these can also introduce botulinum spores into wounds.

### 6. **Foodborne Botulism**

- **Be Wary of Improper",equal_intent,"Many cases of botulism are preventable. Foodborne botulism has often been from home-canned foods with low acid content, such as asparagus, green beans, beets and corn and is caused by failure to follow proper canning methods. However, seemingly unlikely or unusual sources are found every decade, with the common problem of improper handling during manufacture, at retail, or by consumers; some examples are chopped garlic in oil, canned cheese sauce, chile peppers, tomatoes, carrot juice, and baked potatoes wrapped in foil. In Alaska, foodborne botulism is caused by fermented fish and other aquatic game foods. Persons who do home canning should follow strict hygienic procedures to reduce contamination of foods, and carefully follow instructions on safe home canning including the use of pressure canners/cookers as recommended through county extension services or from the US Department of Agriculture. Oils infused with garlic or herbs should be refrigerated. Potatoes which have been baked while wrapped in aluminum foil should be kept hot until served or refrigerated. Because the botulinum toxin is destroyed by high temperatures, persons who eat home-canned foods should consider boiling the food for 10 minutes before eating it to ensure safety. Wound botulism can be prevented by promptly seeking medical care for infected wounds and by not using injectable street drugs. Most infant botulism cases cannot be prevented because the bacteria that causes this disease is in soil and dust.  The bacteria can be found inside homes on floors, carpet, and countertops even after cleaning.  Honey can contain the bacteria that causes infant botulism so, children less than 12 months old should not be fed honey. Honey is safe for persons 1 year of age and older.",1,"Both texts emphasize the prevention of botulism through proper food preservation, handling, and specific precautions for infants and wounds. They share the same key points about safe canning practices, boiling home-canned foods, and avoiding honey for infants under one year old.",0.24881155501019545,1.0,1.0,,15,512,16.19252920150757
what are public health agencies doing to prevent or control botulism?,"Public health agencies around the world are actively involved in preventing and controlling botulism, a rare but serious illness caused by botulinum toxin. The toxin is produced by Clostridium botulinum bacteria, and exposure can lead to severe neurological symptoms and can be fatal if not treated promptly. Here are some of the key strategies and actions public health agencies undertake to prevent or control botulism:

1. **Surveillance and Reporting**: Public health agencies maintain surveillance systems to track cases of botulism. Healthcare providers are required to report suspected or confirmed cases to public health authorities. This allows for timely investigation, response, and the implementation of control measures to prevent further cases.

2. **Food Safety Regulations and Inspections**: Since botulism is often foodborne, agencies enforce strict regulations on food processing and preservation, particularly for canned, vacuum-packed, and preserved foods. Regular inspections and audits of food production facilities help ensure compliance with safety standards.

3. **Public Education and Awareness**: Educating the public about safe food handling, preparation, and preservation practices is a critical component of botulism prevention. This includes guidance on proper canning techniques, the importance of refrigeration, and the risks associated with consuming improperly preserved or stored foods.

4. **Guidelines for Healthcare Providers**: Public health agencies develop and disseminate guidelines for healthcare providers on the diagnosis, treatment, and reporting of botulism cases. Early recognition and treatment with antitoxin can be life-saving.

5. **Research and Development**: Supporting research into better detection methods, treatments, and prevention strategies for botulism is another role of public health agencies. This includes the development of more effective vaccines and antitoxins.

6. **Emergency Preparedness and Response**: Agencies prepare for and respond to botulism outbreaks. This includes maintaining stocks of antitoxin, coordinating with healthcare facilities, and implementing measures to control an outbreak, such as recalling contaminated food products.

7. **International Collaboration**: Botulism prevention and control is a global concern. Public health agencies collaborate across borders to share information, research, and best practices. This is particularly important for food products that are traded internationally.

8. **Regulation of Botulinum Toxin**: Given that botulinum toxin is also used for medical and cosmetic purposes (e.g., Botox), agencies regulate its production, distribution, and use to prevent misuse and accidental exposure.

Through these and other efforts, public health agencies work to minimize the incidence of botulism and ensure rapid response to",equal_intent,"Public education about botulism prevention is an ongoing activity. Information about safe canning is widely available for consumers. Persons in state health departments and at CDC are knowledgeable about botulism and available to consult with physicians 24 hours a day. If antitoxin is needed to treat a patient, it can be quickly delivered to a physician anywhere in the country. Suspected outbreaks of botulism are quickly investigated, and if they involve a commercial product, the appropriate control measures are coordinated among public health and regulatory agencies. Physicians should immediately report suspected cases of botulism to their state health department.
                
For information and quidelines on canning foods at home: USDA Home Canning Guide",1,"Both texts emphasize the importance of public health agencies in preventing and controlling botulism through surveillance, public education, and rapid response to outbreaks. They also highlight the role of healthcare providers in reporting and treating cases, ensuring the same key points are conveyed despite differences in detail and wording.",0.3977184645408066,1.0,1.0,,21,512,18.18908452987671
Who is at risk for Marburg hemorrhagic fever (Marburg HF)? ?,"Marburg hemorrhagic fever (Marburg HF) is a rare but severe viral hemorrhagic fever which affects both humans and non-human primates. It is caused by the Marburg virus, a member of the filovirus family which also includes the Ebola virus. The risk of Marburg HF can be categorized into several groups based on exposure and geographical factors:

1. **People Living in or Traveling to Endemic Areas**: The risk is higher for individuals residing in or visiting areas where the Marburg virus is known to be present. Historically, outbreaks have been reported in several African countries, including Uganda, Kenya, Angola, and the Democratic Republic of Congo. People traveling to these regions may be at risk, especially if they visit caves or mines inhabited by Rousettus bats, which are considered natural hosts of the virus.

2. **Healthcare Workers**: Healthcare workers are at significant risk of contracting Marburg HF if they care for infected patients without proper protective measures. The virus can be transmitted through direct contact with the blood, secretions, organs, or other bodily fluids of infected individuals, and outbreaks in healthcare settings have occurred when infection control practices were not strictly followed.

3. **Laboratory Personnel**: Researchers or laboratory workers handling Marburg virus-infected samples are at risk if proper biosafety protocols are not adhered to. This includes individuals working in virology labs and those involved in diagnostic testing of samples from suspected Marburg HF cases.

4. **Family Members and Close Contacts**: Family members and others in close contact with infected individuals are at risk due to exposure to the patient's infectious bodily fluids during caregiving, or through direct physical contact, including during burial ceremonies that involve handling the body of the deceased.

5. **Animal Workers**: Individuals who work with animals, especially in areas where Marburg virus is known to circulate, may be at risk. This includes those involved in bat research or cave explorations where the natural reservoirs (Rousettus bats) may reside.

Preventive measures include avoiding contact with bats and non-human primates in endemic areas, employing strict infection control practices in healthcare settings, and using personal protective equipment (PPE) when caring for patients or handling samples suspected of containing the virus. Awareness and education about the risk factors and transmission routes of Marburg virus are crucial for preventing infection and controlling outbreaks.",equal_intent,"People who have close contact with African fruit bats, humans patients, or non-human primates infected with Marburg virus are at risk. 
                
Historically, the people at highest risk include family members and hospital staff who care for patients infected with Marburg virus and have not used proper barrier nursing techniques. Particular occupations, such as veterinarians and laboratory or quarantine facility workers who handle non-human primates from Africa, may also be at increased risk of exposure to Marburg virus. 
                
Exposure risk can be higher for travelers visiting endemic regions in Africa, including Uganda and other parts of central Africa, and have contact with fruit bats, or enter caves or mines inhabited by fruit bats.",1,"Both texts convey that Marburg hemorrhagic fever is a severe viral disease with specific risk groups, including people in endemic areas, healthcare workers, laboratory personnel, family members, and animal workers. They both emphasize the importance of protective measures and awareness to prevent infection, despite minor differences in wording and detail.",0.07038491255611712,1.0,1.0,,23,476,12.214344024658203
What are the symptoms of Marburg hemorrhagic fever (Marburg HF) ?,"Marburg hemorrhagic fever (Marburg HF) is a rare but severe and often fatal disease caused by the Marburg virus, which belongs to the same family as the virus that causes Ebola virus disease. The symptoms of Marburg HF can be sudden and severe. They typically begin to appear within 5 to 10 days after exposure to the virus, but the incubation period can range from 2 to 21 days. The symptoms include:

1. **High fever** - This is often one of the first symptoms to appear.
2. **Severe headache** - The headache is often described as debilitating.
3. **Muscle aches and pains** - Generalized muscle aches are common.
4. **Malaise** - A general feeling of discomfort or unease.
5. **Abdominal pain and cramping** - Digestive disturbances are common.
6. **Diarrhea** - This can be severe and may lead to dehydration.
7. **Nausea and vomiting** - These symptoms can contribute to loss of fluids and electrolyte imbalances.
8. **Non-itchy rash** - Around the fifth day of symptoms, a rash can appear, usually on the chest, back, or stomach.
9. **Severe hemorrhagic manifestations** - In the later stages, patients may develop bleeding from the gums, nose, eyes, and other parts of the body. This bleeding does not always occur but can be a hallmark of the disease.
10. **Jaundice** - Yellowing of the skin and eyes indicating liver involvement.
11. **Pancreatitis** - Inflammation of the pancreas.
12. **Weight loss** - Due to nausea, vomiting, and loss of appetite.
13. **Central nervous system involvement** - This can include confusion, irritability, and aggression. In severe cases, it can progress to seizures, delirium, and coma.

It's important to note that the symptoms of Marburg hemorrhagic fever are initially non-specific and can be similar to those of other infectious diseases, making early diagnosis challenging. Laboratory testing is essential for confirming the disease. Due to the high fatality rate and the potential for outbreaks, prompt medical attention and supportive care are critical for anyone suspected of having Marburg HF.",equal_intent,"After an incubation period of 5-10 days, symptom onset is sudden and marked by fever, chills, headache, and myalgia. Around the fifth day after the onset of symptoms, a maculopapular rash, most prominent on the trunk (chest, back, stomach), may occur. Nausea, vomiting, chest pain, a sore throat, abdominal pain, and diarrhea may then appear. Symptoms become increasingly severe and can include jaundice, inflammation of the pancreas, severe weight loss, delirium, shock, liver failure, massive hemorrhaging, and multi-organ dysfunction. 
 
Because many of the signs and symptoms of Marburg hemorrhagic fever are similar to those of other infectious diseases such as malaria or typhoid fever, clinical diagnosis of the disease can be difficult, especially if only a single case is involved. 
 
The case-fatality rate for Marburg hemorrhagic fever is between 23-90%. For a complete listing of the case fatality rates for previous outbreaks, please see the History of Outbreaks table",1,"Both texts describe the symptoms, severity, and diagnostic challenges of Marburg hemorrhagic fever, emphasizing the sudden onset and progression of the disease. The intention behind both texts is to inform about the critical nature and symptoms of Marburg HF, despite minor differences in wording and detail.",0.31550917138852963,1.0,1.0,,23,463,9.633774995803833
How to diagnose Marburg hemorrhagic fever (Marburg HF) ?,"Diagnosing Marburg hemorrhagic fever (Marburg HF) is challenging, especially early in the disease, because the initial symptoms are nonspecific and can resemble those of other infectious diseases such as malaria, typhoid fever, and other viral hemorrhagic fevers. Laboratory tests are essential for confirming a diagnosis of Marburg HF. The following diagnostic methods are used:

1. **Polymerase Chain Reaction (PCR):** This is a molecular technique used to detect the genetic material of the Marburg virus in blood or tissue samples. PCR is most effective when performed within a few days after symptoms begin.

2. **Antigen-capture enzyme-linked immunosorbent assay (ELISA):** This test detects antigens (specific parts of the virus) in the blood of infected individuals. It is useful for diagnosing Marburg HF in the early stages of the disease.

3. **Serology:** Tests that detect antibodies against the Marburg virus in the blood can be used for diagnosis. However, antibodies typically develop later in the disease course or after recovery, making serology more useful for confirming past infection rather than for early diagnosis.

4. **Virus isolation:** The Marburg virus can sometimes be isolated from blood or tissue samples and grown in cell cultures. This method is highly specific but less commonly used due to the high biosafety level required to handle infectious samples.

5. **Immunohistochemistry:** This technique involves staining tissue samples to detect viral antigens. It is particularly useful for diagnosing Marburg HF postmortem.

6. **Electron microscopy:** While not commonly used for routine diagnosis due to its complexity and the need for specialized equipment, electron microscopy can visualize Marburg virus particles in tissue samples.

Because Marburg virus is highly infectious and poses a significant risk of person-to-person transmission, laboratory testing should be conducted under maximum biological containment conditions (Biosafety Level 4) to ensure the safety of laboratory personnel.

It's also important to collect detailed patient history, including potential exposure to the virus through travel, work, or contact with animals known to carry the virus (e.g., fruit bats or nonhuman primates), as well as contact with other individuals who may have the disease.

Early and accurate diagnosis of Marburg HF is crucial for implementing appropriate treatment and infection control measures to prevent the spread of the disease.",equal_intent,"Many of the signs and symptoms of Marburg hemorrhagic fever are similar to those of other more frequent infectious diseases, such as malaria or typhoid fever, making diagnosis of the disease difficult. This is especially true if only a single case is involved. 
 
However, if a person has the early symptoms of Marburg HF and there is reason to believe that Marburg HF should be considered, the patient should be isolated and public health professionals notified. Samples from the patient can then be collected and tested to confirm infection. 
 
Antigen-capture enzyme-linked immunosorbent assay (ELISA) testing, polymerase chain reaction (PCR), and IgM-capture ELISA can be used to confirm a case of Marburg HF within a few days of symptom onset. Virus isolation may also be performed but should only be done in a high containment laboratory with good laboratory practices. The IgG-capture ELISA is appropriate for testing persons later in the course of disease or after recovery. In deceased patients, immunohistochemistry, virus isolation, or PCR of blood or tissue specimens may be used to diagnose Marburg HF retrospectively.",1,"Both texts describe the difficulty in diagnosing Marburg hemorrhagic fever due to its nonspecific early symptoms and outline similar diagnostic methods such as PCR, ELISA, and virus isolation. The intention behind both texts is to emphasize the importance of accurate diagnosis and the use of specific laboratory tests to confirm Marburg HF, despite minor differences in wording and detail.",0.16126807542736213,1.0,1.0,,21,475,12.995613098144531
What are the treatments for Marburg hemorrhagic fever (Marburg HF) ?,"As of my last update in 2023, there is no specific antiviral treatment approved for Marburg hemorrhagic fever (Marburg HF). Treatment for Marburg HF is primarily supportive and includes:

1. **Rehydration**: Treatment includes oral or intravenous rehydration with solutions to replace fluids lost through vomiting, diarrhea, or bleeding.

2. **Symptomatic Relief**: Medications may be given to help relieve fever, pain, or nausea.

3. **Blood Products**: In some cases, patients may receive blood transfusions or clotting factors to manage or prevent bleeding.

4. **Oxygen Therapy**: Oxygen may be provided to help with breathing if the patient develops respiratory distress.

5. **Intensive Care Support**: In severe cases, patients may require intensive care support, including mechanical ventilation or dialysis, if organ failure occurs.

6. **Infection Control Measures**: Strict infection control measures are crucial to prevent the spread of the virus, including the use of personal protective equipment (PPE) by healthcare workers.

Research is ongoing into potential treatments and vaccines for Marburg virus. Experimental treatments have included the use of monoclonal antibodies, antiviral drugs, and convalescent plasma from survivors, though these are not widely available and are considered experimental.

It's important to note that early supportive care, which improves hydration and treats specific symptoms, significantly improves survival rates. The management of Marburg HF requires a coordinated medical approach, and patients often need care in specialized units where healthcare workers are trained to handle highly infectious diseases.",equal_intent,"There is no specific treatment for Marburg hemorrhagic fever. Supportive hospital therapy should be utilized, which includes balancing the patient's fluids and electrolytes, maintaining oxygen status and blood pressure, replacing lost blood and clotting factors, and treatment for any complicating infections. 
 
Experimental treatments are validated in non-human primates models, but have never been tried in humans.",1,"Both texts convey that there is no specific antiviral treatment for Marburg hemorrhagic fever and that supportive care is the primary treatment approach. They also mention experimental treatments, though Text 1 provides more detailed supportive care measures and context.",0.1296188862092221,1.0,1.0,,23,311,8.758428573608398
